,3,5,10,14,25,100,205
2,17.170857667922974,39.47192621231079,68.03026175498962,83.73655891418457,120.13192081451416,166.3563163280487,166.04011011123657
10,95.2652792930603,99.10460090637207,181.9862904548645,242.26254796981812,365.89368534088135,517.1712868213654,519.0073492527008
25,148.47643494606018,240.1102488040924,446.9687557220459,597.5710115432739,952.4467222690582,1310.1348316669464,1294.8756787776947
100,592.0236999988556,952.6135125160217,1783.1729004383087,2658.0351440906525,4203.974459648132,5237.073917627335,5159.066211700439
