,3,5,10,14,25,100,205
2,0.4232501678864869,0.4175865692038404,0.40693362319324156,0.4021149388783199,0.39901681491839774,0.4195270366512204,0.4192927848213258
10,0.4232989076756372,0.417455617668004,0.4060696147376183,0.4009541173536808,0.39329500629605446,0.40386706646810067,0.4036191106602257
25,0.4234252348439547,0.4175944893942768,0.40609225658383963,0.400748388569506,0.392356328084541,0.40094907602642516,0.40098345922824996
100,0.423436855303495,0.41755935774828157,0.4059480770672271,0.40055643147890524,0.3917728411663958,0.3999678975974795,0.39998977871663227
