,3,5,10,14,25,100,205
2,0.0014649148534227093,0.0014446803202651432,0.0014224675122166402,0.0013955267543928709,0.001419080805554086,0.0014517275300531516,0.0014517275300531516
10,0.0014606479766658437,0.0014462652266145942,0.0014130548007579469,0.0013977630488055902,0.0014318128021832024,0.0014608318160602343,0.0014608318160602343
25,0.0014522412031727433,0.0014375594532836135,0.0014077254346070314,0.0014013115104825353,0.0014508513010018486,0.0014861216631155013,0.0014861216631155013
100,0.0014543307415209614,0.0014401200086467327,0.0014113082111248594,0.0013981917212134978,0.0014500149359048817,0.0014867462436324453,0.0014867462436324453
