,3,5,10,14,25,100,205
2,98.23645763380631,98.26005596165066,98.30444323669482,98.324521088007,98.33742993784001,98.25197068061992,98.25294672991114
10,98.23625455135151,98.26060159304998,98.30804327192659,98.32935784435966,98.36127080709977,98.31722055638292,98.31825370558239
25,98.23572818815019,98.26002296085719,98.30794893090066,98.33021504762706,98.36518196631441,98.32937884988989,98.32923558654896
100,98.23567976956878,98.2601693427155,98.30854967888655,98.3310148688379,98.36761316180669,98.33346709334384,98.33337592201403
