,3,5,10,14,25,100,205
2,0.41135069277220404,0.4106404797887937,0.41043265842489496,0.408045130297324,0.407777001578224,0.4154444350915044,0.4192927848213258
10,0.3963454771294319,0.3962804832812404,0.3955320135098091,0.3945089852268663,0.3937895283948392,0.39955174817280786,0.4036191106602257
25,0.3938581808154799,0.3938580537229102,0.39296561553746395,0.39236603286333216,0.3921498890891197,0.396541931492273,0.40098345922824996
100,0.3927883652334855,0.3926494505502116,0.39180144626732116,0.39134352142413986,0.3913252857185931,0.39527566902917954,0.39998977871663227
